isin,year,bmg_cons,bmg_se_cons,bmg_yearly,bmg_se_yearly
US6907684038,2015,0.985932827,0.396183223,0.791008115,0.226168469
US6907684038,2016,0.985932827,0.396183223,0.652399719,0.350332141
US6908281081,2013,-0.051213112,0.857277572,-0.345571458,0.881157756
US6908281081,2014,-0.051213112,0.857277572,0.654698133,0.30811885
US6908281081,2015,-0.051213112,0.857277572,0.316898167,0.253035843
US6908281081,2016,-0.051213112,0.857277572,-0.154068515,0.231073096
US6914973093,2010,-0.316995949,0.628724098,0.234824434,0.383576512
US6914973093,2011,-0.316995949,0.628724098,-0.236003593,0.323069632
US6914973093,2012,-0.316995949,0.628724098,-0.099503502,0.359499484
US6914973093,2013,-0.316995949,0.628724098,0.223841012,0.290231794
US6914973093,2014,-0.316995949,0.628724098,0.065393582,0.27846387
US6914973093,2015,-0.316995949,0.628724098,0.645171702,0.334341139
US6914973093,2016,-0.316995949,0.628724098,-0.140946656,0.282963932
US69181V1070,2010,0.004377041,0.370482147,0.299335271,0.277231932
US69181V1070,2011,0.004377041,0.370482147,0.585490465,0.245949715
US69181V1070,2012,0.004377041,0.370482147,-0.002410164,0.235925779
US69181V1070,2013,0.004377041,0.370482147,0.704601586,0.184914559
US69181V1070,2014,0.004377041,0.370482147,0.815867722,0.194801018
US69181V1070,2015,0.004377041,0.370482147,0.5169788,0.253035516
US69181V1070,2016,0.004377041,0.370482147,0.422623664,0.294714749
US6928305084,2010,0.621226013,0.697009921,-0.676926434,1.089081526
US6928305084,2011,0.621226013,0.697009921,0.329512179,0.486346751
US6928305084,2012,0.621226013,0.697009921,-0.180350244,0.555064917
US6928305084,2013,0.621226013,0.697009921,0.042176355,0.601976097
US6928305084,2014,0.621226013,0.697009921,-0.076971419,0.356061995
US6928305084,2015,0.621226013,0.697009921,0.579182565,0.36401394
US6928305084,2016,0.621226013,0.697009921,0.627571285,0.439243525
US69290R1041,2015,1.009083629,1.460070014,-0.00250947,0.487714201
US69290R1041,2016,1.009083629,1.460070014,-0.210211813,0.486109614
US6931391071,2010,0.332029074,0.388048768,-0.289264381,0.305688769
US6931391071,2011,0.332029074,0.388048768,0.530641973,0.160727739
US6931391071,2012,0.332029074,0.388048768,-0.260340065,0.176450238
US6931391071,2013,0.332029074,0.388048768,0.571280181,0.27128607
US6931491061,2010,-0.167086452,0.73711729,0.366595626,0.467431545
US6931491061,2011,-0.167086452,0.73711729,0.364784032,0.310699433
US6931491061,2012,-0.167086452,0.73711729,-0.399833441,0.46317783
US6931491061,2013,-0.167086452,0.73711729,0.634776711,0.485357404
US6931491061,2014,-0.167086452,0.73711729,0.894073486,0.473207712
US6931491061,2015,-0.167086452,0.73711729,0.704835534,0.481175572
US6931491061,2016,-0.167086452,0.73711729,0.493679315,0.461838722
US69318G1067,2013,-0.935445487,1.049953461,0.248012796,0.468789577
US69318G1067,2014,-0.935445487,1.049953461,1.030887127,0.372264117
US69318G1067,2015,-0.935445487,1.049953461,0.205463484,0.379468888
US69318G1067,2016,-0.935445487,1.049953461,0.643275738,0.487135053
US69318J1007,2010,0.893932402,0.571025968,0.128147885,0.418459445
US69318J1007,2011,0.893932402,0.571025968,0.749534786,0.363152742
US69318J1007,2012,0.893932402,0.571025968,-0.096893415,0.462932438
US69318J1007,2013,0.893932402,0.571025968,0.788189471,0.446636736
US69318J1007,2014,0.893932402,0.571025968,-0.1463781,0.339405239
US69318J1007,2015,0.893932402,0.571025968,0.11689835,0.266851425
US69318J1007,2016,0.893932402,0.571025968,-0.288458884,0.261195183
US69318Q1040,2014,1.303105354,0.723775566,1.315130949,0.48451212
US69318Q1040,2015,1.303105354,0.723775566,0.5511415,0.322599083
US69318Q1040,2016,1.303105354,0.723775566,0.81643492,0.307711452
US69323K1007,2010,0.410374552,0.681357563,0.254785359,0.487525851
US69323K1007,2011,0.410374552,0.681357563,0.854037941,0.370969355
US69323K1007,2012,0.410374552,0.681357563,0.300001383,0.454304695
US69323K1007,2013,0.410374552,0.681357563,-0.091482796,0.522356749
US69323K1007,2014,0.410374552,0.681357563,-0.67491132,0.396584302
US69323K1007,2015,0.410374552,0.681357563,-0.030224441,0.306916147
US69323K1007,2016,0.410374552,0.681357563,-0.375142008,0.449974269
US69325Q1058,2010,0.404944569,0.501886964,0.54236871,0.379969567
US69325Q1058,2011,0.404944569,0.501886964,0.772043228,0.324205071
US69325Q1058,2012,0.404944569,0.501886964,-0.409203053,0.409119636
US69325Q1058,2013,0.404944569,0.501886964,0.479208916,0.397120237
US69325Q1058,2014,0.404944569,0.501886964,0.133780092,0.342872322
US69325Q1058,2015,0.404944569,0.501886964,-0.347934455,0.379909128
US69325Q1058,2016,0.404944569,0.501886964,0.662408054,0.305152565
US69327R1014,2010,1.474377513,0.811549246,1.136689544,0.348959386
US69327R1014,2011,1.474377513,0.811549246,2.041881084,0.378211677
US69327R1014,2012,1.474377513,0.811549246,1.263510108,0.441704452
US69327R1014,2013,1.474377513,0.811549246,2.285812616,0.476259917
US69327R1014,2014,1.474377513,0.811549246,3.385053158,0.540114462
US69327R1014,2015,1.474377513,0.811549246,1.304068208,0.411308348
US69327R1014,2016,1.474377513,0.811549246,1.423603296,0.371502995
US6932821050,2010,0.484954447,0.603895545,-0.136036694,0.358406991
US6932821050,2011,0.484954447,0.603895545,1.061264634,0.369810283
US6932821050,2012,0.484954447,0.603895545,-0.538816273,0.403580248
US6932821050,2013,0.484954447,0.603895545,0.550391316,0.372269154
US6932821050,2014,0.484954447,0.603895545,1.034507632,0.327599227
US6932821050,2015,0.484954447,0.603895545,0.327587068,0.338096619
US6932821050,2016,0.484954447,0.603895545,0.343845814,0.309374541
US69329Y1047,2010,0.629395425,0.514640212,0.759622574,0.281152338
US69329Y1047,2011,0.629395425,0.514640212,0.926250637,0.294628948
US69329Y1047,2012,0.629395425,0.514640212,0.070011355,0.247558191
US69329Y1047,2013,0.629395425,0.514640212,0.162259191,0.274618149
US69329Y1047,2014,0.629395425,0.514640212,0.526579618,0.332421839
US69329Y1047,2015,0.629395425,0.514640212,0.344332069,0.299740136
US69329Y1047,2016,0.629395425,0.514640212,1.163928151,0.428251088
US6933151036,2010,-1.828258872,1.571811199,-0.615491211,0.614342272
US6933151036,2011,-1.828258872,1.571811199,0.380509049,0.582761228
US69331C1080,2010,0.223534167,0.265077263,0.515519023,0.154173747
US69331C1080,2011,0.223534167,0.265077263,-0.159047619,0.14531979
US69331C1080,2012,0.223534167,0.265077263,0.31487301,0.135679156
US69331C1080,2013,0.223534167,0.265077263,0.033357963,0.174814612
US69331C1080,2014,0.223534167,0.265077263,-0.030526171,0.199191958
US69331C1080,2015,0.223534167,0.265077263,0.423476517,0.185729116
US69331C1080,2016,0.223534167,0.265077263,0.318128437,0.158262908
US6933202029,2010,-0.558430612,0.579674959,0.57834655,0.341093659
US6933202029,2011,-0.558430612,0.579674959,0.603879333,0.262258828
US6933202029,2012,-0.558430612,0.579674959,-0.144108236,0.390220255
US6933202029,2013,-0.558430612,0.579674959,0.603911936,0.354929566
US6933202029,2014,-0.558430612,0.579674959,0.456771165,0.278866053
US6933202029,2015,-0.558430612,0.579674959,0.341430545,0.262854576
US6933202029,2016,-0.558430612,0.579674959,1.100720644,0.348321199
US69333Y1082,2010,0.413648337,0.984247744,0.265306443,0.2909998
US69333Y1082,2011,0.413648337,0.984247744,0.23203221,0.244557768
US69333Y1082,2012,0.413648337,0.984247744,-0.528467,0.317077845
US6933662057,2010,0.834689319,0.386801869,0.344690382,0.228549466
US6933662057,2011,0.834689319,0.386801869,0.550616026,0.231145531
US6933662057,2012,0.834689319,0.386801869,-0.161364526,0.229922146
US6933662057,2013,0.834689319,0.386801869,0.055491094,0.309907317
US6933662057,2014,0.834689319,0.386801869,0.315992087,0.267174482
US6933662057,2015,0.834689319,0.386801869,0.118813373,0.362481713
US6933662057,2016,0.834689319,0.386801869,1.095468163,0.379422456
US69336T2050,2010,0.989498496,0.54852879,0.533860743,0.407435209
US69336T2050,2011,0.989498496,0.54852879,0.912185252,0.392957151
US69336T2050,2012,0.989498496,0.54852879,0.131232187,0.494385153
US69336T2050,2013,0.989498496,0.54852879,0.972608447,0.368981391
US69336T2050,2014,0.989498496,0.54852879,1.053507328,0.334642977
US69336T2050,2015,0.989498496,0.54852879,0.070802845,0.412897259
US69336T2050,2016,0.989498496,0.54852879,1.881230116,0.382337511
US69336V1017,2010,-0.719980955,0.764292836,0.397160411,0.54250586
US69336V1017,2011,-0.719980955,0.764292836,-0.294622302,0.522930264
US69336V1017,2012,-0.719980955,0.764292836,-0.080765657,0.580875874
US69336V1017,2013,-0.719980955,0.764292836,1.863508701,0.500667334
US69336V1017,2014,-0.719980955,0.764292836,1.596310616,0.419142216
US69336V1017,2015,-0.719980955,0.764292836,0.625073612,0.351621956
US69336V1017,2016,-0.719980955,0.764292836,0.327317446,0.377756506
US6934171074,2010,-1.593945742,1.030529499,1.10885644,0.548537016
US6934171074,2011,-1.593945742,1.030529499,1.160362482,0.410828978
US6934171074,2012,-1.593945742,1.030529499,-0.273661733,0.417059004
US6934171074,2013,-1.593945742,1.030529499,0.286831826,0.351270139
US6934171074,2014,-1.593945742,1.030529499,0.918778062,0.530769229
US6934192021,2010,-0.258892834,0.353084087,-0.848286986,0.279496968
US6934192021,2011,-0.258892834,0.353084087,-0.385244876,0.081039935
US6934192021,2012,-0.258892834,0.353084087,-0.581493914,0.210423738
US69343T1079,2015,-2.935401201,1.400210023,0.859805763,0.681359529
US69343T1079,2016,-2.935401201,1.400210023,-0.196815908,0.340204388
US69344F1066,2010,-0.901544511,0.72253722,0.135283068,0.295740008
US69344F1066,2011,-0.901544511,0.72253722,0.104276039,0.249774575
US69344F1066,2012,-0.901544511,0.72253722,-0.030991616,0.348116398
US69344F1066,2013,-0.901544511,0.72253722,0.761831045,0.295217216
US69344F1066,2014,-0.901544511,0.72253722,0.730647743,0.26944229
US69344F1066,2015,-0.901544511,0.72253722,0.019145204,0.234481022
US69345P1030,2010,-0.118657924,0.887824416,0.920615017,0.458471447
US69345P1030,2011,-0.118657924,0.887824416,-0.243155539,0.449026465
US69345P1030,2012,-0.118657924,0.887824416,-0.638847232,0.567293048
US69345P1030,2013,-0.118657924,0.887824416,1.031641245,0.481664658
US69345P1030,2014,-0.118657924,0.887824416,0.5516752,0.534461975
US69345P1030,2015,-0.118657924,0.887824416,-0.234781504,0.383122623
US6934751057,2010,-0.692706525,0.255215615,1.124521494,0.254935384
US6934751057,2011,-0.692706525,0.255215615,0.611482203,0.184326544
US6934751057,2012,-0.692706525,0.255215615,0.44228074,0.189743921
US6934751057,2013,-0.692706525,0.255215615,0.367836714,0.17016834
US6934751057,2014,-0.692706525,0.255215615,0.268170446,0.149351925
US6934751057,2015,-0.692706525,0.255215615,0.004265144,0.14366518
US6934751057,2016,-0.692706525,0.255215615,-0.131073579,0.151390061
US69349H1077,2010,0.316530734,0.310894668,0.887960851,0.18982479
US69349H1077,2011,0.316530734,0.310894668,0.263130605,0.198259994
US69349H1077,2012,0.316530734,0.310894668,0.428979099,0.1740188
US69349H1077,2013,0.316530734,0.310894668,0.20449762,0.1810776
US69349H1077,2014,0.316530734,0.310894668,0.011860246,0.225020111
US69349H1077,2015,0.316530734,0.310894668,0.227351144,0.204601675
US69349H1077,2016,0.316530734,0.310894668,0.268076092,0.189310476
US6935061076,2010,0.349387527,0.260382831,0.62178576,0.157158852
US6935061076,2011,0.349387527,0.260382831,0.700010419,0.144074216
US6935061076,2012,0.349387527,0.260382831,0.508123279,0.21405828
US6935061076,2013,0.349387527,0.260382831,1.027373552,0.196588874
US6935061076,2014,0.349387527,0.260382831,0.512640595,0.16642873
US6935061076,2015,0.349387527,0.260382831,0.428702027,0.140341341
US6935061076,2016,0.349387527,0.260382831,0.118274853,0.17785576
US69351T1060,2010,0.135795355,0.22882998,0.788838506,0.181831762
US69351T1060,2011,0.135795355,0.22882998,-0.008391937,0.135632977
US69351T1060,2012,0.135795355,0.22882998,0.324063897,0.146564126
US69351T1060,2013,0.135795355,0.22882998,0.361310184,0.153793722
US69351T1060,2014,0.135795355,0.22882998,0.09681797,0.186202526
US69351T1060,2015,0.135795355,0.22882998,0.38955161,0.175738469
US69351T1060,2016,0.135795355,0.22882998,0.043218657,0.162349194
US69354M1080,2014,-1.971948504,1.19866991,0.148275539,0.764109969
US69354M1080,2015,-1.971948504,1.19866991,1.709359169,0.37329188
US69354M1080,2016,-1.971948504,1.19866991,0.771162629,0.296497226
US69354N1063,2010,-0.150971264,0.56331116,0.633235693,0.277586132
US69354N1063,2011,-0.150971264,0.56331116,0.653612494,0.239781663
US69354N1063,2012,-0.150971264,0.56331116,-0.614640951,0.307228595
US69354N1063,2013,-0.150971264,0.56331116,0.360786557,0.303762585
US69354N1063,2014,-0.150971264,0.56331116,0.351975173,0.255007505
US69354N1063,2015,-0.150971264,0.56331116,0.024946306,0.302760988
US69354N1063,2016,-0.150971264,0.56331116,1.379953504,0.362741381
US69357C5031,2010,0.739545345,0.580577672,0.613908887,0.357340485
US69357C5031,2011,0.739545345,0.580577672,0.602825761,0.357492298
US69357C5031,2012,0.739545345,0.580577672,0.066209167,0.387039214
US69357C5031,2013,0.739545345,0.580577672,0.469736367,0.285704076
US69357C5031,2014,0.739545345,0.580577672,0.576873481,0.364803761
US69357C5031,2015,0.739545345,0.580577672,0.024939027,0.412914276
US69357C5031,2016,0.739545345,0.580577672,0.36479941,0.399699748
US69360J1079,2010,0.166948691,0.280102015,0.114893287,0.193507537
US69360J1079,2011,0.166948691,0.280102015,0.24840337,0.174426377
US69360J1079,2012,0.166948691,0.280102015,-0.077634849,0.157374561
US69360J1079,2013,0.166948691,0.280102015,0.691987276,0.174886182
US69360J1079,2014,0.166948691,0.280102015,0.154108211,0.14992851
US69360J1079,2015,0.166948691,0.280102015,0.274577171,0.16343087
US69360J1079,2016,0.166948691,0.280102015,0.202685818,0.172527283
US6936541050,2010,-1.894575119,0.965318382,0.951239765,0.666543841
US6936541050,2011,-1.894575119,0.965318382,0.070217744,0.545375407
US6936541050,2012,-1.894575119,0.965318382,-0.692875087,0.673373997
US6936541050,2013,-1.894575119,0.965318382,0.701726258,0.303089023
US6936561009,2010,0.127335116,0.545439005,0.281346202,0.309607774
US6936561009,2011,0.127335116,0.545439005,-0.228907704,0.293107957
US6936561009,2012,0.127335116,0.545439005,0.113936342,0.281566203
US6936561009,2013,0.127335116,0.545439005,0.928582788,0.28037852
US6936561009,2014,0.127335116,0.545439005,0.187754959,0.27789554
US6936561009,2015,0.127335116,0.545439005,0.715838134,0.274862766
US6936561009,2016,0.127335116,0.545439005,0.086278453,0.305164456
US6936651016,2010,1.262260199,0.459635854,0.922120631,0.2631284
US6936651016,2011,1.262260199,0.459635854,0.813928604,0.18701227
US6936651016,2012,1.262260199,0.459635854,0.08068087,0.23846525
US6936651016,2013,1.262260199,0.459635854,0.381259054,0.299209505
US6936651016,2014,1.262260199,0.459635854,0.064878203,0.627395391
US69366A1007,2010,-0.089606196,0.712857544,0.024398778,0.244505495
US69366A1007,2011,-0.089606196,0.712857544,0.22289592,0.194032386
US69366A1007,2012,-0.089606196,0.712857544,-0.035871752,0.252584785
US69366A1007,2013,-0.089606196,0.712857544,0.009228928,0.072212584
US69366J2006,2013,-3.173675776,3.01335001,3.611845016,1.144454479
US69366J2006,2014,-3.173675776,3.01335001,0.997872412,0.682315528
US69366J2006,2015,-3.173675776,3.01335001,1.783468485,0.572231591
US69366J2006,2016,-3.173675776,3.01335001,0.846634686,0.63455987
US69370C1009,2010,0.335782051,0.395666778,0.208650872,0.202032864
US69370C1009,2011,0.335782051,0.395666778,0.188133121,0.214760795
US69370C1009,2012,0.335782051,0.395666778,-0.121689603,0.359460771
US69370C1009,2013,0.335782051,0.395666778,0.29202655,0.240144119
US69370C1009,2014,0.335782051,0.395666778,0.193696693,0.186093748
US69370C1009,2015,0.335782051,0.395666778,0.175110132,0.197148249
US69370C1009,2016,0.335782051,0.395666778,0.734703183,0.228551269
US6937181088,2010,0.027823221,0.354021341,0.338947326,0.185750335
US6937181088,2011,0.027823221,0.354021341,0.378770083,0.203904048
US6937181088,2012,0.027823221,0.354021341,0.366574973,0.235187396
US6937181088,2013,0.027823221,0.354021341,0.785776615,0.151207864
US6937181088,2014,0.027823221,0.354021341,0.492863685,0.178842261
US6937181088,2015,0.027823221,0.354021341,0.122106455,0.189726591
US6937181088,2016,0.027823221,0.354021341,0.413262129,0.188884482
US69373H1068,2010,-0.011762029,1.239811897,1.152932763,0.555475414
US69373H1068,2011,-0.011762029,1.239811897,0.804757655,0.388624251
US69373H1068,2012,-0.011762029,1.239811897,-0.533896565,0.474735647
US69373H1068,2013,-0.011762029,1.239811897,0.577617824,0.388438165
US69373H1068,2014,-0.011762029,1.239811897,-0.559001625,0.584177256
US69404D1081,2010,-2.23431921,1.378065467,1.433884978,1.953829288
US69404D1081,2011,-2.23431921,1.378065467,1.043264151,0.540829539
US69404D1081,2012,-2.23431921,1.378065467,-0.287608862,0.734243691
US69404D1081,2013,-2.23431921,1.378065467,0.519515395,0.715644717
US69404D1081,2014,-2.23431921,1.378065467,1.306777716,0.606879771
US69404D1081,2015,-2.23431921,1.378065467,0.55130589,0.509370029
US69404D1081,2016,-2.23431921,1.378065467,1.032539964,0.547465861
US69404P2002,2010,-2.524675131,1.875416398,0.963413835,0.799891829
US69404P2002,2011,-2.524675131,1.875416398,0.405818045,0.284841597
US69404P2002,2012,-2.524675131,1.875416398,0.014622908,0.12504071
US6941031022,2012,2.051552773,1.248734832,0.183486238,0.328538537
US6941031022,2013,2.051552773,1.248734832,0.334028721,0.256726593
US6941031022,2014,2.051552773,1.248734832,1.522158027,0.400851876
US6941031022,2015,2.051552773,1.248734832,1.495914221,0.507371008
US6941031022,2016,2.051552773,1.248734832,3.71860981,0.690339983
US69412V1089,2010,0.17595686,0.408245951,0.190450236,0.374442071
US69412V1089,2011,0.17595686,0.408245951,0.815261245,0.320432603
US69412V1089,2012,0.17595686,0.408245951,-0.249111831,0.243856549
US69412V1089,2013,0.17595686,0.408245951,0.49199456,0.319270313
US69412V1089,2014,0.17595686,0.408245951,0.320607424,0.28517139
US69412V1089,2015,0.17595686,0.408245951,-0.21147728,0.203431785
US69412V1089,2016,0.17595686,0.408245951,0.087108918,0.262848914
US69423U3059,2010,0.237226903,2.061357975,1.343868852,0.798521221
US69423U3059,2011,0.237226903,2.061357975,0.358846009,0.762703061
US69423U3059,2012,0.237226903,2.061357975,1.109845161,0.734420419
US69423U3059,2013,0.237226903,2.061357975,1.451071024,0.755942404
US69423U3059,2014,0.237226903,2.061357975,3.591694832,0.749328732
US69423U3059,2015,0.237226903,2.061357975,1.951506257,0.538272858
US69423U3059,2016,0.237226903,2.061357975,2.837080956,0.564082801
US6945521002,2010,0.326461405,0.737241626,-0.762604654,0.491365075
US6945521002,2011,0.326461405,0.737241626,0.54418087,0.446021527
US6945521002,2012,0.326461405,0.737241626,-0.043110959,0.496747971
US6945521002,2013,0.326461405,0.737241626,0.386995614,0.365663975
US6945521002,2014,0.326461405,0.737241626,-0.129185855,0.253647119
US6945521002,2015,0.326461405,0.737241626,0.28110376,0.288716853
US6945521002,2016,0.326461405,0.737241626,-0.702945113,0.344587237
US69478X1054,2010,0.258376688,0.441633493,0.096379369,0.493072599
US69478X1054,2011,0.258376688,0.441633493,0.48516494,0.240376905
US69478X1054,2012,0.258376688,0.441633493,-0.46810624,0.309995115
US69478X1054,2013,0.258376688,0.441633493,0.356752306,0.286760837
US69478X1054,2014,0.258376688,0.441633493,0.307246089,0.249031484
US69478X1054,2015,0.258376688,0.441633493,-0.024548735,0.216873839
US69478X1054,2016,0.258376688,0.441633493,-0.537985027,0.264714777
US6951271005,2011,-3.423572302,1.031502247,0.104470849,0.58096242
US6951271005,2012,-3.423572302,1.031502247,0.18170616,0.478574097
US6951271005,2013,-3.423572302,1.031502247,0.82294786,0.4359442
US6951271005,2014,-3.423572302,1.031502247,0.727947295,0.430387825
US6951271005,2015,-3.423572302,1.031502247,0.274742335,0.434242189
US6951271005,2016,-3.423572302,1.031502247,0.193884328,0.517240644
US6951561090,2010,-0.025417745,0.318881065,0.814817071,0.256318957
US6951561090,2011,-0.025417745,0.318881065,0.410905331,0.184459761
US6951561090,2012,-0.025417745,0.318881065,0.131674245,0.188719347
US6951561090,2013,-0.025417745,0.318881065,0.545804799,0.255836487
US6951561090,2014,-0.025417745,0.318881065,0.958319426,0.233301893
US6951561090,2015,-0.025417745,0.318881065,0.32359913,0.230408594
US6951561090,2016,-0.025417745,0.318881065,0.096796341,0.229427561
US6952571056,2010,0.902507782,1.386211514,0.185945466,0.230353981
US6952631033,2010,-0.557611108,0.36273551,0.248371795,0.298420608
US6952631033,2011,-0.557611108,0.36273551,0.406496882,0.269850224
US6952631033,2012,-0.557611108,0.36273551,-0.050229751,0.292111605
US6952631033,2013,-0.557611108,0.36273551,0.546975493,0.233253822
US6952631033,2014,-0.557611108,0.36273551,0.26637134,0.23867698
US6952631033,2015,-0.557611108,0.36273551,0.342456669,0.18271625
US6952631033,2016,-0.557611108,0.36273551,-0.196996599,0.209006473
US6954591078,2010,0.189618915,1.61473012,0.119525753,0.472955704
US6954591078,2011,0.189618915,1.61473012,0.314048678,0.340933114
US69562K5065,2010,0.992665172,1.10645926,0.458050311,0.357182115
US69562K5065,2011,0.992665172,1.10645926,0.133437499,0.428706855
US69562K5065,2012,0.992665172,1.10645926,-0.317727417,0.511880457
US69562K5065,2013,0.992665172,1.10645926,-0.092531212,0.640622914
US69562K5065,2014,0.992665172,1.10645926,1.234336019,0.583085001
US69562K5065,2015,0.992665172,1.10645926,0.199926719,0.407180756
US69562K5065,2016,0.992665172,1.10645926,0.259299397,0.554170966
US6960774031,2010,-0.613213718,1.215731978,1.309766889,0.721191645
US6960774031,2011,-0.613213718,1.215731978,-0.770176053,0.600503445
US6960774031,2012,-0.613213718,1.215731978,-0.581724465,0.90944761
US6960774031,2013,-0.613213718,1.215731978,-0.867229223,0.661728799
US6960774031,2014,-0.613213718,1.215731978,0.890657783,0.649798214
US6960774031,2015,-0.613213718,1.215731978,0.727930248,0.63685292
US6960774031,2016,-0.613213718,1.215731978,-0.914126217,0.744359314
US6964293079,2010,-0.22304377,0.426647037,-0.158357814,0.197219327
US6964293079,2011,-0.22304377,0.426647037,0.225242168,0.209370047
US6964293079,2012,-0.22304377,0.426647037,0.204625562,0.200548187
US6964293079,2013,-0.22304377,0.426647037,0.330108225,0.148779362
US6964293079,2014,-0.22304377,0.426647037,0.635161161,0.14011018
US6964293079,2015,-0.22304377,0.426647037,-0.008639093,0.169187531
US6966431057,2010,NA,NA,0.731725335,0.807908833
US6970622063,2011,-1.485465169,0.752872169,0.232162312,1.254540443
US6970622063,2012,-1.485465169,0.752872169,0.961556137,0.853780746
US6970622063,2013,-1.485465169,0.752872169,0.362934351,0.609188974
US6970622063,2014,-1.485465169,0.752872169,0.450958937,0.425481647
US6970622063,2015,-1.485465169,0.752872169,-0.062893793,0.369066089
US6974351057,2012,-0.719270945,0.814359665,-0.065820284,1.01692307
US6974351057,2013,-0.719270945,0.814359665,0.291011393,0.424663156
US6974351057,2014,-0.719270945,0.814359665,0.988363922,0.417127311
US6974351057,2015,-0.719270945,0.814359665,0.681432068,0.272237331
US6974351057,2016,-0.719270945,0.814359665,0.453437775,0.33093527
US6975293035,2010,-0.78909862,0.79343611,0.81649977,0.41399917
US6975293035,2011,-0.78909862,0.79343611,-0.279793799,0.387474984
US6975293035,2012,-0.78909862,0.79343611,0.292234927,0.399359405
US6975293035,2013,-0.78909862,0.79343611,-0.551379621,0.481003433
US6977381028,2010,NA,NA,-0.657367289,0.585732639
US6983541078,2011,-2.447727442,1.019367456,0.007325973,0.880681098
US6983541078,2012,-2.447727442,1.019367456,0.235957369,0.6921646
US6983541078,2013,-2.447727442,1.019367456,1.847846746,0.551983416
US6983541078,2014,-2.447727442,1.019367456,2.102651596,0.436552316
US6983541078,2015,-2.447727442,1.019367456,0.009493783,0.430784017
US6983541078,2016,-2.447727442,1.019367456,1.181385756,0.467144579
US69840W1080,2010,0.787858069,0.420649558,-0.10285221,0.237604126
US69840W1080,2011,0.787858069,0.420649558,0.266806155,0.212678447
US69840W1080,2012,0.787858069,0.420649558,-0.253118992,0.279174179
US69840W1080,2013,0.787858069,0.420649558,-0.149127975,0.240129694
US69840W1080,2014,0.787858069,0.420649558,0.440238088,0.252639085
US69840W1080,2015,0.787858069,0.420649558,0.443653852,0.215296298
US69840W1080,2016,0.787858069,0.420649558,0.050043829,0.219967559
US6984771062,2010,1.408076882,0.612645626,0.607357085,0.423982084
US6984771062,2011,1.408076882,0.612645626,1.205716491,0.34142673
US6984771062,2012,1.408076882,0.612645626,-0.146515533,0.3827869
US6984771062,2013,1.408076882,0.612645626,0.65245074,0.378229052
US6984771062,2014,1.408076882,0.612645626,3.102751732,0.50224334
US6984771062,2015,1.408076882,0.612645626,1.182327867,0.435112506
US6984771062,2016,1.408076882,0.612645626,2.926681995,0.405554563
US6986571031,2010,-0.224275202,0.873981953,0.139295384,0.371873736
US6986571031,2011,-0.224275202,0.873981953,0.761102915,0.383118689
US6986571031,2012,-0.224275202,0.873981953,-0.241631493,0.33535096
US6986571031,2013,-0.224275202,0.873981953,0.428189516,0.364574611
US6986571031,2014,-0.224275202,0.873981953,0.014442105,0.46618703
US6986571031,2015,-0.224275202,0.873981953,-0.163350523,0.174981132
US6988131024,2010,0.099618554,0.448364079,0.066168539,0.247268006
US6988131024,2011,0.099618554,0.448364079,0.166380823,0.212316796
US6988131024,2012,0.099618554,0.448364079,-0.400770277,0.235947207
US6988131024,2013,0.099618554,0.448364079,0.20820643,0.251356542
US6988131024,2014,0.099618554,0.448364079,0.142506629,0.279922366
US6988131024,2015,0.099618554,0.448364079,0.398569822,0.242224067
US6988131024,2016,0.099618554,0.448364079,0.458025277,0.286575913
US6988141007,2014,-0.849460185,1.736051321,0.182452083,0.630688965
US6988141007,2015,-0.849460185,1.736051321,0.717274845,0.474386334
US6988141007,2016,-0.849460185,1.736051321,0.866610408,0.464882284
US6988841036,2010,-0.180716515,0.611635089,-0.530210733,0.388519406
US6988841036,2011,-0.180716515,0.611635089,0.173918322,0.328359306
US6988841036,2012,-0.180716515,0.611635089,-0.36138615,0.312822819
US6988841036,2013,-0.180716515,0.611635089,0.21138908,0.359957486
US6988841036,2014,-0.180716515,0.611635089,-0.297358006,0.426329911
US6988841036,2015,-0.180716515,0.611635089,0.480164677,0.487295061
US6988841036,2016,-0.180716515,0.611635089,0.631850779,0.369705558
US69888P1066,2010,0.524882317,0.842989326,0.287563056,0.292601973
US69888P1066,2011,0.524882317,0.842989326,0.517776132,0.25981909
US69888P1066,2012,0.524882317,0.842989326,-0.451771051,0.288214803
US69911U4031,2015,0.518561184,1.036038756,0.818193614,0.804532707
US69911U4031,2016,0.518561184,1.036038756,0.361409843,0.358334601
US69924M1099,2015,3.604221344,1.356022954,1.361042619,0.753349364
US69924M1099,2016,3.604221344,1.356022954,1.352418423,0.631896794
US69924R1086,2014,-1.024528027,0.607273221,-0.250702411,0.505973279
US69924R1086,2015,-1.024528027,0.607273221,0.06644541,0.172486633
US69924R1086,2016,-1.024528027,0.607273221,-0.314131349,0.185003296
US6993743029,2010,-3.624218941,2.75513649,-0.107026182,0.481666744
US6993743029,2011,-3.624218941,2.75513649,0.788166463,0.501104653
US6993743029,2012,-3.624218941,2.75513649,-0.393193603,0.514665902
US6993743029,2013,-3.624218941,2.75513649,0.706105471,0.579390168
US6993743029,2014,-3.624218941,2.75513649,0.560175478,0.479216248
US6993743029,2015,-3.624218941,2.75513649,1.34529376,0.544866025
US6993743029,2016,-3.624218941,2.75513649,0.253402948,0.460793793
